lat,lon,growth_rate
-89.5,-18.5,2.4391297906229283
-89.5,-17.5,2.4374744863069964
-89.5,-16.5,2.4374944265483123
-89.5,-15.5,2.4374878762126286
-89.5,-14.5,2.4392464869999912
-89.5,-13.5,2.437560761939949
-89.5,-12.5,2.437568744123098
-89.5,-11.5,2.4393410621405565
-89.5,-10.5,2.437625957110413
-89.5,-9.5,2.43763428423631
-89.5,-8.5,2.4394286955639477
-89.5,-7.5,2.439458893462927
-89.5,-6.5,2.437698056189617
-89.5,-5.5,2.437720679477195
-89.5,-4.5,2.439553745904334
-89.5,-3.5,2.439583315771472
-89.5,-2.5,2.437788271863269
-89.5,-1.5,2.4378102882373582
-89.5,-0.5,2.4378563091725027
-89.5,0.5,2.4375294545898214
-89.5,1.5,2.43540734618864
-89.5,2.5,2.4354423768413653
-89.5,3.5,2.437633238465424
-89.5,4.5,2.437667101212128
-89.5,5.5,2.43551800412132
-89.5,6.5,2.4355496917031587
-89.5,7.5,2.4355760306473258
-89.5,8.5,2.4355914985956133
-89.5,9.5,2.4356235171443927
-89.5,10.5,2.4378736102029848
-89.5,11.5,2.4356468115497023
-89.5,12.5,2.4356946203009784
-89.5,13.5,2.435697570409729
-89.5,14.5,2.4357429958831176
-89.5,15.5,2.435740799552093
-89.5,16.5,2.438071512586532
-89.5,17.5,2.435786102790757
-89.5,18.5,2.435817736281365
-89.5,19.5,2.435845543267874
-89.5,20.5,2.4358577032439257
-89.5,21.5,2.4359067441573075
-89.5,22.5,2.438264009441184
-89.5,23.5,2.4382979334874904
-89.5,24.5,2.4359458555454694
-89.5,25.5,2.436000877016852
-89.5,26.5,2.4360275292497704
-89.5,27.5,2.436046591664592
-89.5,28.5,2.4360645321878
-89.5,29.5,2.4360961671369523
-89.5,30.5,2.43609227124864
-89.5,31.5,2.438549013548709
-89.5,32.5,2.4361257341490727
-89.5,33.5,2.438606190440794
-89.5,34.5,2.4386322346377938
-89.5,35.5,2.438663537197101
-89.5,36.5,2.4362159568199218
-89.5,37.5,2.436262767465905
-89.5,38.5,2.4362659929109896
-89.5,39.5,2.436293629017314
-89.5,40.5,2.436309566470925
-89.5,41.5,2.436312293931394
-89.5,42.5,2.438847772814654
-89.5,43.5,2.4363644254572137
-89.5,44.5,2.43640111638274
-89.5,45.5,2.4364229286196637
-89.5,46.5,2.438946770215296
-89.5,47.5,2.438968421580853
-89.5,48.5,2.438994103023788
-89.5,49.5,2.43649956320462
-89.5,50.5,2.436487336512812
-89.5,51.5,2.436511147307783
-89.5,52.5,2.4365371766524504
-89.5,53.5,2.436558758876401
-89.5,54.5,2.4365734741751908
-89.5,55.5,2.4365675002913463
-89.5,56.5,2.43916810532744
-89.5,57.5,2.4365981149001072
-89.5,58.5,2.43920276447858
-89.5,59.5,2.439219204419601
-89.5,60.5,2.4366393959277843
-89.5,61.5,2.436665320418456
-89.5,62.5,2.436668708132231
-89.5,63.5,2.436708633582896
-89.5,64.5,2.4392966276377592
-89.5,65.5,2.4393148426266293
-89.5,66.5,2.436746173400877
-89.5,67.5,2.4367330564400618
-89.5,68.5,2.43935199927364
-89.5,69.5,2.436781956829691
-89.5,70.5,2.4393801052984827
-89.5,71.5,2.4367726213013725
-89.5,72.5,2.437340534881855
-89.5,73.5,2.4373647028082246
-89.5,74.5,2.4373833570857077
-89.5,75.5,2.4346927528367246
-89.5,76.5,2.4374321351745607
-89.5,77.5,2.434733957785056
-89.5,78.5,2.434753386874661
-89.5,79.5,2.4347772066762445
-89.5,80.5,2.437497072186716
-89.5,81.5,2.4348278555881397
-89.5,82.5,2.4348187786782773
-89.5,83.5,2.434836656761661
-89.5,84.5,2.4375687606730025
-89.5,85.5,2.437579726774288
-89.5,86.5,2.434860960570518
-89.5,87.5,2.4376087897871344
-89.5,88.5,2.4349291923458622
-89.5,89.5,2.4349385192141995
-89.5,90.5,2.434948890907094
-89.5,91.5,2.437642208374143
-89.5,92.5,2.434939777254442
-89.5,93.5,2.4349740338675474
-89.5,94.5,2.434953970864001
-89.5,95.5,2.434989707282682
-89.5,96.5,2.434998010361312
-89.5,97.5,2.4376952052994056
-89.5,98.5,2.43769152785552
-89.5,99.5,2.434993701139092
-89.5,100.5,2.434997846280453
-89.5,101.5,2.4350007532096924
-89.5,102.5,2.435011485951975
-89.5,103.5,2.437710630121842
-89.5,104.5,2.4350326001844
-89.5,105.5,2.435046373348712
-89.5,106.5,2.435031057877495
-89.5,107.5,2.435050831407352
-89.5,108.5,2.435026658845516
-89.5,109.5,2.437699332885643
-89.5,110.5,2.437701921417045
-89.5,111.5,2.4376941664968967
-89.5,112.5,2.437696199808954
-89.5,113.5,2.437682794794512
-89.5,114.5,2.4350523556174157
-89.5,115.5,2.4376653978106333
-89.5,116.5,2.4350487239119616
-89.5,117.5,2.4350249150243144
-89.5,118.5,2.437634738938982
-89.5,119.5,2.435043996601223
-89.5,120.5,2.435044855437809
-89.5,121.5,2.435042539525057
-89.5,122.5,2.437589423719544
-89.5,123.5,2.4350041261171214
-89.5,124.5,2.4350005606688683
-89.5,125.5,2.4349805854508304
-89.5,126.5,2.4350060680799857
-89.5,127.5,2.434979863993476
-89.5,128.5,2.434977283985006
-89.5,129.5,2.4374923134869846
-89.5,130.5,2.4349553748305084
-89.5,131.5,2.4374568043807585
-89.5,132.5,2.4349324678389053
-89.5,133.5,2.434904599857987
-89.5,134.5,2.4373923058544733
-89.5,135.5,2.434904679705028
-89.5,136.5,2.434882755932449
-89.5,137.5,2.437319584353532
-89.5,138.5,2.4373019087909142
-89.5,139.5,2.4348288460489584
-89.5,140.5,2.437256730429453
-89.5,141.5,2.4348325534413675
-89.5,142.5,2.437209473930011
-89.5,143.5,2.434775825193924
