lat,lon,mean_co2
-88.5,-75.5,403.6004915518737
-88.5,-74.5,403.6004673363771
-88.5,-73.5,403.6004320873217
-88.5,-72.5,403.60388371338
-88.5,-71.5,403.60037370996906
-88.5,-70.5,403.6003448349204
-88.5,-69.5,403.60380836283366
-88.5,-68.5,403.6037818372158
-88.5,-67.5,403.60025022469534
-88.5,-66.5,403.6037283107485
-88.5,-65.5,403.6001666634815
-88.5,-64.5,403.60366512498064
-88.5,-63.5,403.603638360663
-88.5,-62.5,403.6036057051545
-88.5,-61.5,403.62846384291095
-88.5,-60.5,403.6284289761844
-88.5,-59.5,403.6284050938028
-88.5,-58.5,403.62490367378734
-88.5,-57.5,403.6283440692375
-88.5,-56.5,403.6248268814662
-88.5,-55.5,403.62479489757
-88.5,-54.5,403.6282522147703
-88.5,-53.5,403.6247231322025
-88.5,-52.5,403.62818166573015
-88.5,-51.5,403.61395730416245
-88.5,-50.5,403.6103681013904
-88.5,-49.5,403.6103502236848
-88.5,-48.5,403.6139651451259
-88.5,-47.5,403.6139639058722
-88.5,-46.5,403.61032332185664
-88.5,-45.5,403.613965042746
-88.5,-44.5,403.6139667251833
-88.5,-43.5,403.6139623085458
-88.5,-42.5,403.61026020368536
-88.5,-41.5,403.6102562187626
-88.5,-40.5,403.61395945804185
-88.5,-39.5,403.6102285127508
-88.5,-38.5,403.6139601848584
-88.5,-37.5,403.6101910861231
-88.5,-36.5,403.6139536677134
-88.5,-35.5,403.613954505417
-88.5,-34.5,403.61395705892687
-88.5,-33.5,403.6139477906373
-88.5,-32.5,403.6101168183668
-88.5,-31.5,403.613949115293
-88.5,-30.5,403.6100782431672
-88.5,-29.5,403.6100630923371
-88.5,-28.5,403.61393717618296
-88.5,-27.5,403.6139373074078
-88.5,-26.5,403.6100017759393
-88.5,-25.5,403.6099834676422
-88.5,-24.5,403.6099622577303
-88.5,-23.5,403.6139206243452
-88.5,-22.5,403.60992527655833
-88.5,-21.5,403.6139100697632
-88.5,-20.5,403.60988214545984
-88.5,-19.5,403.6140353513431
-88.5,-18.5,403.6100400697903
-88.5,-17.5,403.614106256499
-88.5,-16.5,403.6100835684623
-88.5,-15.5,403.61417618523706
-88.5,-14.5,403.61420999837134
-88.5,-13.5,403.61423527988495
-88.5,-12.5,403.6142806341271
-88.5,-11.5,403.61015450431
-88.5,-10.5,403.6101679469827
-88.5,-9.5,403.5863697704673
-88.5,-8.5,403.5863882450757
-88.5,-7.5,403.5864114269139
-88.5,-6.5,403.58642790107575
-88.5,-5.5,403.5864525662535
-88.5,-4.5,403.59084512908
-88.5,-3.5,403.5908821416186
-88.5,-2.5,403.5909233001907
-88.5,-1.5,403.58653339447005
-88.5,-0.5,403.5910032110401
-88.5,0.5,403.5910458632033
-88.5,1.5,403.586590740197
-88.5,2.5,403.59112155426607
-88.5,3.5,403.5866313146584
-88.5,4.5,403.5912023289256
-88.5,5.5,403.5912396723626
-88.5,6.5,403.59127806604215
-88.5,7.5,403.58670695378
-88.5,8.5,403.586727418218
-88.5,9.5,403.5867454424566
-88.5,10.5,403.5800681481429
-88.5,11.5,403.5801039422723
-88.5,12.5,403.5847768835933
-88.5,13.5,403.58015378766345
-88.5,14.5,403.5801892265768
-88.5,15.5,403.5802177465743
-88.5,16.5,403.58024072531344
-88.5,17.5,403.5802663244754
-88.5,18.5,403.5802901251325
-88.5,19.5,403.5803066209552
-88.5,20.5,403.553233774728
-88.5,21.5,403.553239184185
-88.5,22.5,403.55822015183446
-88.5,23.5,403.5582485074565
-88.5,24.5,403.5532720189069
-88.5,25.5,403.553275062391
-88.5,26.5,403.5532810813903
-88.5,27.5,403.5532864918328
-88.5,28.5,403.5583797495789
-88.5,29.5,403.5532890258421
-88.5,30.5,403.5584216469361
-88.5,31.5,403.5533089333388
-88.5,32.5,403.5584636617301
-88.5,33.5,403.55331177074765
-88.5,34.5,403.55850076070897
-88.5,35.5,403.55331512664674
-88.5,36.5,403.5533078764378
-88.5,37.5,403.5585618141984
